area_id,monster_id,skill_id,role,source,relative_path,issue,content_status,style_status,required_action,reason,changes_original_art
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F09.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F10.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F11.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/ICON/005_m_faust_s_mon_faust_ICON.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F00.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F01.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F02.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,,,UNEXPECTED,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F03.png,unexpected role file,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_dark_stump,s_mon_dark_stump,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_dark_stump_다크_스텀프/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_dark_stump,s_mon_dark_stump,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_dark_stump_다크_스텀프/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_bubbling,s_mon_bubbling,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_bubbling_버블링/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_bubbling,s_mon_bubbling,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_bubbling_버블링/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_fairy,s_mon_fairy,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_fairy_페어리/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_fairy,s_mon_fairy,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_fairy_페어리/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_faust,s_mon_faust,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust_파우스트/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_03,m_faust,s_mon_faust,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_faust_파우스트/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_name, frame_index, relative_path, sha256, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_octopus,s_mon_octopus,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_octopus_옥토퍼스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_octopus,s_mon_octopus,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_octopus_옥토퍼스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_stirge,s_mon_stirge,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_stirge_스티지/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_stirge,s_mon_stirge,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_stirge_스티지/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_jr_wraith,s_mon_jr_wraith,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_jr_wraith_주니어_레이스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_jr_wraith,s_mon_jr_wraith,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_jr_wraith_주니어_레이스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_wraith,s_mon_wraith,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_wraith_레이스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_wraith,s_mon_wraith,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_wraith_레이스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_shade,s_mon_shade,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_shade_셰이드/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_04,m_shade,s_mon_shade,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_shade_셰이드/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_name, canvas, frame_count, monster_name, sha256, skill_name, skill_type, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_ribbon_pig,s_mon_ribbon_pig,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_ribbon_pig_리본_돼지/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_ribbon_pig,s_mon_ribbon_pig,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_ribbon_pig_리본_돼지/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_blue_pig,s_mon_blue_pig,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_blue_pig_파란_리본돼지/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_blue_pig,s_mon_blue_pig,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_blue_pig_파란_리본돼지/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_starfish,s_mon_starfish,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_starfish_불가사리/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_starfish,s_mon_starfish,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_starfish_불가사리/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_jellyfish,s_mon_jellyfish,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_jellyfish_쿨_젤리피쉬/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_jellyfish,s_mon_jellyfish,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_jellyfish_쿨_젤리피쉬/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_king_clang,s_mon_king_clang,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_king_clang_킹크랑/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_05,m_king_clang,s_mon_king_clang,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_king_clang_킹크랑/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: canvas, effect_role, frame_count, relative_path, sha256",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,ICON,PREVIOUS_MECHANICAL_AUDIT_REUSED,ICON/002_m_copper_drake_s_mon_copper_drake_ICON.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F00.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F01.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F02.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F03.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F04.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,REFERENCE_VFX,PREVIOUS_MECHANICAL_AUDIT_REUSED,REFERENCE/002_m_copper_drake_s_mon_copper_drake_REFERENCE_F05.png,코퍼드레이크,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_zombie_mushroom,s_mon_zombie_mushroom,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_zombie_mushroom_좀비버섯/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_zombie_mushroom,s_mon_zombie_mushroom,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_zombie_mushroom_좀비버섯/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_copper_drake_카파_드레이크/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_copper_drake,s_mon_copper_drake,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_copper_drake_카파_드레이크/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_drake,s_mon_drake,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_drake_드레이크/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_drake,s_mon_drake,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_drake_드레이크/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_wild_kargo,s_mon_wild_kargo,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_wild_kargo_와일드카고/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_wild_kargo,s_mon_wild_kargo,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_wild_kargo_와일드카고/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_jr_balrog,s_mon_jr_balrog,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_jr_balrog_주니어_발록/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_jr_balrog,s_mon_jr_balrog,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_jr_balrog_주니어_발록/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_tauromacis,s_mon_tauromacis,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/006_m_tauromacis_타우로마시스/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_07,m_tauromacis,s_mon_tauromacis,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/006_m_tauromacis_타우로마시스/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_name, playback_mode, sha256, skill_type, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_star_pixie,s_mon_star_pixie,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_star_pixie_스타픽시/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_star_pixie,s_mon_star_pixie,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_star_pixie_스타픽시/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_jr_cellion,s_mon_jr_cellion,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_jr_cellion_주니어_샐리온/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_jr_cellion,s_mon_jr_cellion,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/002_m_jr_cellion_주니어_샐리온/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_lunar_pixie,s_mon_lunar_pixie,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_lunar_pixie_루나픽시/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_lunar_pixie,s_mon_lunar_pixie,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/003_m_lunar_pixie_루나픽시/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_luster_pixie,s_mon_luster_pixie,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_luster_pixie_러스터픽시/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_luster_pixie,s_mon_luster_pixie,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/004_m_luster_pixie_러스터픽시/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_eliza,s_mon_eliza,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_eliza_엘리쟈/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_08,m_eliza,s_mon_eliza,PREVIEW,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/005_m_eliza_엘리쟈/PREVIEW/labeled_preview.png,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,,,MANIFEST,PREVIOUS_MECHANICAL_AUDIT_REUSED,OUTPUT_MANIFEST.csv,"canonical per-file columns missing: area_id, area_name, canvas, effect_role, frame_seconds, playback_mode, relative_path, sha256, skill_type, work_order",NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
area_09,m_jr_yeti,s_mon_jr_yeti,RESULT_INFO,PREVIOUS_MECHANICAL_AUDIT_REUSED,monsters/001_m_jr_yeti_주니어_예티/RESULT_INFO.md,missing,NOT_APPLICABLE,NOT_APPLICABLE,REPACK_ONLY,현재 OUTPUT ZIP SHA-256이 직전 감사와 같아 파일/구조 판정을 재사용. mechanical INPUT↔OUTPUT check,NO
