area,skill,role,frame,path,sha256,size_ok,mode,edge_max,safe85_a16,partial_alpha_pixels,hash_ok
AREA_13,s_mon_deo,frames,1,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F01.png,354e78aaa203e221c50bfa6aa46dec42ed895288ee3fdab384fac6ca10d322e5,True,RGBA,0,True,20571,True
AREA_13,s_mon_deo,frames,2,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F02.png,11d9e82220320a00741373445eeb452b26c9b1e41cd80316906ff41fd2a05c9f,True,RGBA,0,True,32818,True
AREA_13,s_mon_deo,frames,3,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F03.png,d28528b9ff86750f743cfe5283f760617e9e89c5e9f54af69f7767447014ee11,True,RGBA,0,True,46002,True
AREA_13,s_mon_deo,frames,4,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F04.png,b82f7b05105d76f74bd396409fde639a8ea5d68fa447fa8803c947d7e096df0f,True,RGBA,0,True,53317,True
AREA_13,s_mon_deo,frames,5,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F05.png,63150a035ed0a35ea20a13cf737f8b4c9f43bf1e3afd8a99042a354f47213312,True,RGBA,0,True,67722,True
AREA_13,s_mon_deo,frames,6,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F06.png,ac75ea4bd5146bb7be3fb78f7980eb59997552c80c63de3bc10198caad0a4062,True,RGBA,0,True,57292,True
AREA_13,s_mon_deo,frames,7,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F07.png,3b722061ebeb9bcb8df1ed3380c022d8ff4027b23c71b55c85f8cd5100f63350,True,RGBA,0,True,51582,True
AREA_13,s_mon_deo,frames,8,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F08.png,c8d34704f815f99ef4b191395a4388831068aba278efe586e1920009ccb5a25d,True,RGBA,0,True,37460,True
AREA_13,s_mon_deo,frames,9,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F09.png,59003ebecdcf1381f126d3e880c281d8c5ea8046804ceb109f8d1631eda46910,True,RGBA,0,True,30851,True
AREA_13,s_mon_deo,frames,10,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F10.png,90d23137ccffed45fb3bd7609010d4b394bb8a46c936e69a68c56907610eb145,True,RGBA,0,True,18838,True
AREA_13,s_mon_deo,frames,11,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F11.png,8df18329631c0d0233a19892f5a2410ea2283f4ae6d0d960b0179b79ae087507,True,RGBA,0,True,14150,True
AREA_13,s_mon_deo,icons,0,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_ICON.png,3116e8711cadfc5bb95526223b5a9fc23cd997aceae03194efa842bc8799abc7,True,RGBA,0,True,18702,True
AREA_14,s_mon_cube_slime,icons,0,AREA_14/s_mon_cube_slime/001_m_cube_slime_s_mon_cube_slime_ICON.png,836758402dad2a010b6ce9c0cc167bd7fa60755e19e1e3bbd6b28351f6c8195d,True,RGBA,0,True,15015,True
AREA_14,s_mon_mithril_mutae,icons,0,AREA_14/s_mon_mithril_mutae/002_m_mithril_mutae_s_mon_mithril_mutae_ICON.png,9d4d8ca975f6ae0dd918b35a262dc7f1753ce5d53c840a1f48a5bb94ba307111,True,RGBA,0,True,15683,True
AREA_14,s_mon_homun,frames,0,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F00.png,e176ec84105431ec8e2f1644aa54c7dda57fea2357efe63bb203141d3ed37cdf,True,RGBA,0,True,5905,True
AREA_14,s_mon_homun,frames,1,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F01.png,3baf4aa8d483bd0b8ec858833fba5453aa6de9acc147b87fd944d29c3747de0e,True,RGBA,0,True,10816,True
AREA_14,s_mon_homun,frames,2,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F02.png,66c238216a661b5048a54359578893af14e08383dc278530b62a48ce3a547049,True,RGBA,0,True,19508,True
AREA_14,s_mon_homun,frames,3,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F03.png,271b6bdc76a1ca95a74cfe451e2c3a5bb45ddff6a2b109d9a1ab4b77e36271fa,True,RGBA,0,True,32080,True
AREA_14,s_mon_homun,frames,4,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F04.png,693b93b56fd62333c996ac341dba837acbb8aac1332e4a7ee44b0e51c36092f0,True,RGBA,0,True,55296,True
AREA_14,s_mon_homun,frames,5,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F05.png,c2369095b48c3658cb645939e875c56344fb62822a18e2ef12f916c67078d2f3,True,RGBA,0,True,35733,True
AREA_14,s_mon_homun,frames,6,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F06.png,3a6c59c08d4074a562664ee040e2383d6ffedf1a2d19dc6cea8004bdd3b64179,True,RGBA,0,True,16898,True
AREA_14,s_mon_homun,frames,7,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_F07.png,9d3d5cbd96302820b968f90cfcc5ebde74fc418d8c1d4facd572734dabf66b7e,True,RGBA,0,True,9264,True
AREA_14,s_mon_homun,icons,0,AREA_14/s_mon_homun/003_m_homun_s_mon_homun_ICON.png,7bbce748e6a419c789017baff66d11ee1250c70b17c814f51b1a463aeaeafc54,True,RGBA,0,True,20289,True
AREA_14,s_mon_roid,frames,0,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F00.png,050f49bf5ccbad6d4a4c9164e7be76e5c664f009dc460b01174c80a1889c100c,True,RGBA,0,True,9330,True
AREA_14,s_mon_roid,frames,1,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F01.png,82d66c7ad0ad77c7b6bf24c16e7e0b6d3944facef08f80fe1207fddba58316bc,True,RGBA,0,True,10890,True
AREA_14,s_mon_roid,frames,2,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F02.png,4b128ef139943a799e1464f7072979989045ed1919787a535dfb2cdec933a407,True,RGBA,0,True,11980,True
AREA_14,s_mon_roid,frames,3,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F03.png,97c5ae755f1c5a0c11332abf54f206c2405a490c00247409f0046e65466fdca1,True,RGBA,0,True,15290,True
AREA_14,s_mon_roid,frames,4,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F04.png,6ac44546dc2292a39fdfc92d0c11d1ab15886dbb89210dab8b08aedf6e465ee0,True,RGBA,0,True,27829,True
AREA_14,s_mon_roid,frames,5,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F05.png,fccf8eee1a0c9076dcd38878fd8d804bfc41d539764ba9a380b0921ba7f7ac11,True,RGBA,0,True,22829,True
AREA_14,s_mon_roid,frames,6,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F06.png,472a6c6c66294000ca5a49919ebaf23b8b82830f39fe059c15386d422bad5c28,True,RGBA,0,True,12191,True
AREA_14,s_mon_roid,frames,7,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_F07.png,49767275334f8506dc2fc140f34380f43fcd909fec309ee287fa965903089e76,True,RGBA,0,True,3160,True
AREA_14,s_mon_roid,icons,0,AREA_14/s_mon_roid/004_m_roid_s_mon_roid_ICON.png,06dc9c837338902e84f94c2f39f3fdf516d5b865a85cb0dedb82d406251c3aef,True,RGBA,0,True,7640,True
AREA_14,s_mon_chimera,frames,0,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F00.png,52be3e00f0e086d28619d57973dff7f3c54bc9e0794670c145b7679fc03804ba,True,RGBA,0,True,14162,True
AREA_14,s_mon_chimera,frames,1,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F01.png,2b608266999028f5b29df02ceb36e082e474cca2597990b91d85b3b867648961,True,RGBA,0,True,28202,True
AREA_14,s_mon_chimera,frames,2,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F02.png,e42b014814711b8674ab1737aa27729c3b2f4ad578f659788e8f9cd50cd83664,True,RGBA,0,True,27722,True
AREA_14,s_mon_chimera,frames,3,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F03.png,29fc6ce662b75d7d7a86d6945ee04b68e6a1e9f7276be79996c0718dc34a56e2,True,RGBA,0,True,31801,True
AREA_14,s_mon_chimera,frames,4,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F04.png,3a924d1adc28bf6a2dfdd500771d249e551bef0ccbf3eb7e9b80381c09083e9e,True,RGBA,0,True,32452,True
AREA_14,s_mon_chimera,frames,5,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F05.png,66c07e50794155b15d8e101f2a82dbf52b4c00e4ad87ccdacd860b31f4c55395,True,RGBA,0,True,31010,True
AREA_14,s_mon_chimera,frames,6,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F06.png,5bfda517a866971eb75eaa1449f9f7b721c16a6292745d52d7212ad93aac727c,True,RGBA,0,True,57523,True
AREA_14,s_mon_chimera,frames,7,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F07.png,1b1f879eb4162b575c6fa864f1184cb96f1305a18bcde55a2f71ac1820ee8082,True,RGBA,0,True,74048,True
AREA_14,s_mon_chimera,frames,8,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F08.png,47cb82690acc0b7245b1f81acb5b6fe05857bd5b86a54c676bbdfc46a7bac07d,True,RGBA,0,True,43768,True
AREA_14,s_mon_chimera,frames,9,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F09.png,8830a2226b82344a5ffcf6551422fcf8de763a5cbf3264ab4c8e8317309050f6,True,RGBA,0,True,31888,True
AREA_14,s_mon_chimera,frames,10,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F10.png,7a1d5ccef3fc525a30dbb22841112fe903c33389239fe33100a1e455cc5494f1,True,RGBA,0,True,25768,True
AREA_14,s_mon_chimera,frames,11,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_F11.png,c2816932f4c367900b64e77872d7aca0fe5b81dea09420eba723f18ea9dc3151,True,RGBA,0,True,12305,True
AREA_14,s_mon_chimera,icons,0,AREA_14/s_mon_chimera/005_m_chimera_s_mon_chimera_ICON.png,a606e2d8ec6ea3e188949b1d844c4975ecfe3b490d5fc10edce357b498e5a17d,True,RGBA,0,True,17011,True
AREA_15,s_mon_straw_dummy,icons,0,AREA_15/s_mon_straw_dummy/001_m_straw_dummy_s_mon_straw_dummy_ICON.png,038c720908a42735c40506b16e0ed01e5504a54f1f0eadf811c5e287c81c6d1b,True,RGBA,0,True,9794,True
AREA_15,s_mon_wooden_dummy,frames,0,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F00.png,725befbf28e481f92b3ad769c766d33d1bd9d3c467c455aec8dde5251119e311,True,RGBA,0,True,3979,True
AREA_15,s_mon_wooden_dummy,frames,1,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F01.png,8fd7f7c1d704f7eec4d4fea6432ddf79bafc4275f09b2d520e112a2dfd9128aa,True,RGBA,0,True,9709,True
AREA_15,s_mon_wooden_dummy,frames,2,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F02.png,a312ee0a932bcb250cb6efe97dd35de42cbeeb75ecb16e1387485c43c62d83eb,True,RGBA,0,True,16406,True
AREA_15,s_mon_wooden_dummy,frames,3,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F03.png,97eb95837200e9519d6d0d5c20602bec4d9d2b96c2ce9bea9af477d7fc1f04ee,True,RGBA,0,True,18189,True
AREA_15,s_mon_wooden_dummy,frames,4,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F04.png,95878ab18cc4eb328729927681b5250e6c19d427b54d6f4784ecc685082f136a,True,RGBA,0,True,21701,True
AREA_15,s_mon_wooden_dummy,frames,5,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F05.png,8b65f657ef443ebe2f56aa7415594664a973b06d52b51d4cc810790ba4c4f5ac,True,RGBA,0,True,12166,True
AREA_15,s_mon_wooden_dummy,frames,6,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F06.png,ce0c5c2125fd2a0bbaa152329e56471db55317d4952d2c31a4bd8afef5af93a1,True,RGBA,0,True,8413,True
AREA_15,s_mon_wooden_dummy,frames,7,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_F07.png,c35785b02db3df1c7692d1be1200a35b931377e863b621827adf7e37e01ce4d9,True,RGBA,0,True,4294,True
AREA_15,s_mon_wooden_dummy,icons,0,AREA_15/s_mon_wooden_dummy/002_m_wooden_dummy_s_mon_wooden_dummy_ICON.png,692793049628afa5a636c637cd7076d7c45224c49282648f7aee9efc3010e6ef,True,RGBA,0,True,11713,True
AREA_15,s_mon_peach_monkey,frames,0,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F00.png,3eb2e409b83485f0adc9fe60374bff88ae55aa1f6aa8cc1b0e599bd4cb344cd5,True,RGBA,0,True,9750,True
AREA_15,s_mon_peach_monkey,frames,1,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F01.png,256ba268bf68ba2c3c5fa9db6ce92056955f7a16c8cd8e01c85df27394821f88,True,RGBA,0,True,12429,True
AREA_15,s_mon_peach_monkey,frames,2,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F02.png,a243270ac2f401010e4c7135de47c934ea09509c246c5567594b9b27ce338dca,True,RGBA,0,True,13872,True
AREA_15,s_mon_peach_monkey,frames,3,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F03.png,ba8d55c0e539766d88203bfef90260e2646c36aa0c6c99b61037bed390f3aada,True,RGBA,0,True,10431,True
AREA_15,s_mon_peach_monkey,frames,4,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F04.png,4dbaaa2ad4049538731b014e133628e5b4f967ab2f3a1adbecbe39ae4b97f961,True,RGBA,0,True,22039,True
AREA_15,s_mon_peach_monkey,frames,5,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F05.png,338365bfb8958118f68ce11ab2f818f085ab621ad8f1aa632699c0d8b5a3bc42,True,RGBA,0,True,20099,True
AREA_15,s_mon_peach_monkey,frames,6,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F06.png,a83d678f0601de1a515b5400c3363469e9597b9c03c4e3e633f3983017f5a8df,True,RGBA,0,True,10115,True
AREA_15,s_mon_peach_monkey,frames,7,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_F07.png,cec551cb17c9fba0061cde6e42893d560e1aa3006e90a96d0ecfdc1564f87fc7,True,RGBA,0,True,2769,True
AREA_15,s_mon_peach_monkey,icons,0,AREA_15/s_mon_peach_monkey/003_m_peach_monkey_s_mon_peach_monkey_ICON.png,1b74ab7836b64146d4505c55d758cdf6568ae2d33baf6f9b13383b2a5d2904d1,True,RGBA,0,True,9614,True
AREA_15,s_mon_blue_flower_serpent,icons,0,AREA_15/s_mon_blue_flower_serpent/004_m_blue_flower_serpent_s_mon_blue_flower_serpent_ICON.png,2854bc16f7765fa697fdc5d6e659e7a94225f9e2d664c062f7845861dc991ce6,True,RGBA,0,True,12044,True
AREA_15,s_mon_tae_roon,frames,0,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F00.png,84c0756078a4e96a715aa262ee376eed852d371686e3be53a45c2695df147616,True,RGBA,0,True,13416,True
AREA_15,s_mon_tae_roon,frames,1,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F01.png,b543b6019e00dbde5064e75f5c4a5d99a15b8581a3155886802312968809b21b,True,RGBA,0,True,20658,True
AREA_15,s_mon_tae_roon,frames,2,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F02.png,22fe85ef6394ef59c3d0d99a223fcfd82f23052c511af905f9dccb98b414a8a7,True,RGBA,0,True,33032,True
AREA_15,s_mon_tae_roon,frames,3,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F03.png,0464632a10bc036823ddaa69ab284b12c5d7c21e5da79ebfd7e29209b86f4a98,True,RGBA,0,True,42561,True
AREA_15,s_mon_tae_roon,frames,4,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F04.png,992bc83e34a80830a9e26e8c8a7e1c72d96719dc102662132d777ac4eb2ecbe3,True,RGBA,0,True,44500,True
AREA_15,s_mon_tae_roon,frames,5,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F05.png,23a6771c8fceeee268e2c90c507b049904d0fdede5baeba6d14062cdc3227c46,True,RGBA,0,True,53802,True
AREA_15,s_mon_tae_roon,frames,6,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F06.png,f92abaf67f369bdefe775d66819e0a9db3699e1c9d6aacafcb361e1c9dec58b5,True,RGBA,0,True,60728,True
AREA_15,s_mon_tae_roon,frames,7,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F07.png,c28af2a46e274212ac25bac98964567694f26d9cb18a83781d295ca519535cb0,True,RGBA,0,True,33313,True
AREA_15,s_mon_tae_roon,frames,8,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F08.png,1e90118c9371e7f59d4b918e80fc8f528fee10c7aec3c5b3c0beba5e71813879,True,RGBA,0,True,27579,True
AREA_15,s_mon_tae_roon,frames,9,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F09.png,cedf1c595ad66cd8809e35587badaa6e00b56ff297b22af20d2119201f16548a,True,RGBA,0,True,17896,True
AREA_15,s_mon_tae_roon,frames,10,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F10.png,81407ff97f36a1a07d6164642ca145d9d06b07cd0c092d79ce5fb9fce807e5ce,True,RGBA,0,True,11786,True
AREA_15,s_mon_tae_roon,frames,11,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_F11.png,40ad24d44b595ce0fe142bc28fcf78077c72b25a9a1d39eb0f222baccbc5584e,True,RGBA,0,True,5536,True
AREA_15,s_mon_tae_roon,icons,0,AREA_15/s_mon_tae_roon/005_m_tae_roon_s_mon_tae_roon_ICON.png,b1756c6c9f3290c671f6eaecbdf5cc93c4a5227ba9a28d79002c7a6042505143,True,RGBA,0,True,14661,True
AREA_16,s_mon_harp,icons,0,AREA_16/s_mon_harp/001_m_harp_s_mon_harp_ICON.png,bad42e4a2a5bdda161d34a55929806914ed1a3c70df5f8c3f6aabd3fe20a459d,True,RGBA,0,True,23691,True
AREA_16,s_mon_blood_harp,frames,0,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F00.png,17fc40f4ed38937a1608ae495198eaaf013346483735207fb71b5e761dc78716,True,RGBA,0,True,3858,True
AREA_16,s_mon_blood_harp,frames,1,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F01.png,02ba29cfa20c698cd451f64b1163e3e3d4d8826bca5ae38ed9945b285f5fa8f7,True,RGBA,0,True,10863,True
AREA_16,s_mon_blood_harp,frames,2,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F02.png,fd9fff2fea204434986cc18b100b09dfb02a7a7ab76b43030d7dc211ed10b8de,True,RGBA,0,True,11734,True
AREA_16,s_mon_blood_harp,frames,3,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F03.png,fc32f756a4146c316c65d8619b057e654baaa21ab1854e64840619ed96c0cf87,True,RGBA,0,True,28933,True
AREA_16,s_mon_blood_harp,frames,4,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F04.png,71da3fd361529217fd6968a07d5c82713eed3e4c1d51483d22fd03718be6d938,True,RGBA,0,True,36435,True
AREA_16,s_mon_blood_harp,frames,5,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F05.png,f1330249048ba138146f8ec9084f605bd399b9fcc00b164d49addaa01dc0ec3f,True,RGBA,0,True,18491,True
AREA_16,s_mon_blood_harp,frames,6,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F06.png,80f2ed0badf7510d71b80d2d1b45c49c5842d8e64bef5293f85fa62c0824ef59,True,RGBA,0,True,4193,True
AREA_16,s_mon_blood_harp,frames,7,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_F07.png,c2e5c3dcb7d69d624746b0911ee7dc36cd0690886ae3418d183f08ec187b4244,True,RGBA,0,True,2437,True
AREA_16,s_mon_blood_harp,icons,0,AREA_16/s_mon_blood_harp/002_m_blood_harp_s_mon_blood_harp_ICON.png,784c289c12f3bc09682655c669acabee5379febab21300cbcf037d4466cc05dd,True,RGBA,0,True,14000,True
AREA_16,s_mon_blue_wyvern,frames,0,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F00.png,4574d096b74c8210fd388cdaba0633df1d7675acec4124a56a7dd1a6cfdb7e7c,True,RGBA,0,True,2931,True
AREA_16,s_mon_blue_wyvern,frames,1,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F01.png,b2e7388c87f637311576e3dd506596c5d9d0a508c2c5281a332407c8eda293ec,True,RGBA,0,True,13125,True
AREA_16,s_mon_blue_wyvern,frames,2,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F02.png,9ccf00e0f691b6881f780ae5f0695ebc41ffcd9f4596db506ebbb51a823a970e,True,RGBA,0,True,22778,True
AREA_16,s_mon_blue_wyvern,frames,3,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F03.png,a16ef62753852b333c9291a9c764460b4f0cdeb041b7d958e96ea1b692e9f138,True,RGBA,0,True,22677,True
AREA_16,s_mon_blue_wyvern,frames,4,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F04.png,2554f3b9899464f1286cfde40684cc5c5b69c04f5d1e90d10ed11eb0aa309c8f,True,RGBA,0,True,27064,True
AREA_16,s_mon_blue_wyvern,frames,5,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F05.png,a523d888e33b24978b3853a834e4098c1ce46550bc1fb25b0480859ef50afeae,True,RGBA,0,True,23386,True
AREA_16,s_mon_blue_wyvern,frames,6,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F06.png,2300bc9b436086e03a3ae060c6627ae201dad2207af76005286eae48d1108a4f,True,RGBA,0,True,14566,True
AREA_16,s_mon_blue_wyvern,frames,7,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_F07.png,67b1783ec5d7f4a9ca7e81186d9e187906f8b70e7099c1168114d8840337b42f,True,RGBA,0,True,2195,True
AREA_16,s_mon_blue_wyvern,icons,0,AREA_16/s_mon_blue_wyvern/003_m_blue_wyvern_s_mon_blue_wyvern_ICON.png,8abf0e1a6c3b529ad8d41c0d33b49305102dada6315d1da33c98bc69ae2e4162,True,RGBA,0,True,24754,True
AREA_16,s_mon_dark_wyvern,icons,0,AREA_16/s_mon_dark_wyvern/004_m_dark_wyvern_s_mon_dark_wyvern_ICON.png,6068820f65c72028c568f03d2f8b2e3c180a257700c980554cf0ed4f72ce829f,True,RGBA,0,True,19561,True
AREA_16,s_mon_manon,frames,0,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F00.png,6376468c85e23ae647910803b8f780a4ace67ef0cd19aec6fc28e8d233145852,True,RGBA,0,True,6858,True
AREA_16,s_mon_manon,frames,1,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F01.png,833dc5d1c1dfab5f755b35255c731abc442ea9212e8c79728d9472ea088acdc3,True,RGBA,0,True,17444,True
AREA_16,s_mon_manon,frames,2,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F02.png,a6aff8cdc5539da80b7d62e375ab33f0e0c8c206541b5f2ba0d7b35e9086517d,True,RGBA,0,True,31176,True
AREA_16,s_mon_manon,frames,3,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F03.png,3d498fb229d2277fb123b15cd810fcf41c8b999cf60c6c70e13cb118280feb36,True,RGBA,0,True,54036,True
AREA_16,s_mon_manon,frames,4,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F04.png,6a107824cdfc534d21f56a890b0c8489a2feb3cd23445327d88ddf64cb73dec4,True,RGBA,0,True,61897,True
AREA_16,s_mon_manon,frames,5,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F05.png,32f26a3125ae127e732f492a8bd31587518ca10b283cd6e231d314923f29f79f,True,RGBA,0,True,54340,True
AREA_16,s_mon_manon,frames,6,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F06.png,469f040e3858cc1124eab53e505f65d40b4800ad9b2a13d11d51dd36510e5507,True,RGBA,0,True,63817,True
AREA_16,s_mon_manon,frames,7,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F07.png,a72966d9b01e9a3759ef854aabcb5257a12e5a0f950f86d986b7b9e5254a6d74,True,RGBA,0,True,44558,True
AREA_16,s_mon_manon,frames,8,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F08.png,34294a393dd212192a11a7d021dafd574667feacda5502340df899ca5ed72d33,True,RGBA,0,True,30069,True
AREA_16,s_mon_manon,frames,9,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F09.png,29e3ef250c08dda1b1ef69e742c0e4742c851a9cf0df8a1caf32a73388c31992,True,RGBA,0,True,20851,True
AREA_16,s_mon_manon,frames,10,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F10.png,9554bf5e2e799b010118461aa1b024c179d359210184d403615b0ec37a0e1b2a,True,RGBA,0,True,3622,True
AREA_16,s_mon_manon,frames,11,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_F11.png,bc51493b02aca3b892112ecf20d5080475101017f6bee3da1e813523e7646f94,True,RGBA,0,True,3549,True
AREA_16,s_mon_manon,icons,0,AREA_16/s_mon_manon/005_m_manon_s_mon_manon_ICON.png,0842f03ab9e289f1478639ad7e193a77feb4ca81e9cd3c8ebc9b583f82c2916a,True,RGBA,0,True,22906,True
AREA_17,s_mon_memory_monk,icons,0,AREA_17/s_mon_memory_monk/001_m_memory_monk_s_mon_memory_monk_ICON.png,723514e9bf18927de27e0e43316c5709e77059e98a8d59e376cfa37a8657913e,True,RGBA,0,True,5176,True
AREA_17,s_mon_memory_monk_trainee,frames,0,AREA_17/s_mon_memory_monk_trainee/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_F00.png,884112f6d4d03a1b844971d38a64f6538c39594ed3665c704d0f48457e892068,False,RGBA,0,True,565,True
AREA_17,s_mon_memory_monk_trainee,frames,1,AREA_17/s_mon_memory_monk_trainee/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_F01.png,5314e5eb9db72c91cc4753b250d3bb156164fb0de9ba573b70c2075a89e5d768,False,RGBA,0,True,1256,True
AREA_17,s_mon_memory_monk_trainee,frames,2,AREA_17/s_mon_memory_monk_trainee/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_F02.png,9f3440de7c5405508130f0df72385729e078399597b070de3467ffb822c8d4a8,False,RGBA,0,True,2492,True
