area,monster_id,skill_id,role,frame,ruid,version,sha256,path
4,m_shade,s_mon_shade,VFX,11,9e99dd9ef9804d5fafb7f8df60f616e7,6aa799a09776e56500b519d0,d58b9556f42116f8a80199d8f994ab5042f9324cc344e3c29a125d0c3eb90eaa,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0180.png
4,m_stirge,s_mon_stirge,ICON,,5d106e419f2a4cc3b778ea6d29b27757,6aa7a3aa821b9a1b17d8122d,9d9bd1e03015a1b7e416ff4140bf349c54829da3d913e934da3b7c7985a05657,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0181.png
4,m_wraith,s_mon_wraith,ICON,,6e96f02743e049429c9defd3ef464310,6aa7a3951e4672497c5b443b,4204fb16099d85e79ab447f2a62d1772e43278dbb13fdc10c1a5699e22cf1ad8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0182.png
5,m_blue_pig,s_mon_blue_pig,ICON,,7b47a3a139ff4da696137caa5413dd52,6aa79a12c91f1fc250f6e288,3224818592af0c1d5d05a616124ae4e74c1dd5601dbe517bf82a5932907c713f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0183.png
5,m_jellyfish,s_mon_jellyfish,ICON,,89695a39f8fa4fab9f89ddfc461f184b,6aa79f255d0dc263f8402c82,937a6865a5ac8d9829838017674a6ed3dbb3a2eac0517a6b9fee0ecd6d1ea58f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0184.png
5,m_king_clang,s_mon_king_clang,ICON,,b54358bd342b46cbad74d51a0aae4fb2,6aa79f355d0dc263f8402c88,6a34c44cb728ddca7f604f4ce249d925378769d8fc27a3c582d78ce0317658a3,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0185.png
5,m_king_clang,s_mon_king_clang,VFX,0,cd65aacf57774bf78b9817fd101c8cf0,6aa7a4062014ee9cec1c8a9b,6bcee523b2bbf9b99d48a8d5cddf8cc644e00548651f9180925f5f0272877769,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0186.png
5,m_king_clang,s_mon_king_clang,VFX,1,82daccad79024beb9a6f25b61632f90b,6aa79f61cb73a580dcb778b6,fb718ebe5d856de762fa20f2ed27c6b26bf59f7cbcbf656da119aafc33170734,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0187.png
5,m_king_clang,s_mon_king_clang,VFX,2,36b21956324d4b3ea7f1cb7a588df32f,6aa79f514d77c6b480adce73,4a595e86ea07edffb354ba64958a38cc00bd663e1a047cfe842a9c0abb027a1a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0188.png
5,m_king_clang,s_mon_king_clang,VFX,3,fc18bbae77234a6b95711effe06afc96,6aa79f574d77c6b480adce78,d8bb3ac5f0fdea8d891a75a888ee06d881ca1250c98399b1a0faece44ae3f53c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0189.png
5,m_king_clang,s_mon_king_clang,VFX,4,aef2e618aff044fdbdf7aa98dd075300,6aa799d29776e56500b519e0,d35a735f5ec01409ed30a173d134b395ffbb085b160002ca18f9eb3c4a5076af,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0190.png
5,m_king_clang,s_mon_king_clang,VFX,5,5005a99484794fd6bb4d6eb9f56cbabf,6aa79a3d5c07d346a4cd83c1,7835b18d77cacd2d366e6cc876892ce6535c5cade9bd9a12c12d83b2e21bf080,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0191.png
5,m_king_clang,s_mon_king_clang,VFX,6,414876f98e1f4ea2b930d24d9aaeb0e9,6aa799dd896a2707bf5dda4c,f739e9ef98903d3a400b43223e6374d2428fd63acfb857a79dd83cd810220e6f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0192.png
5,m_king_clang,s_mon_king_clang,VFX,7,25ee5fce3df54266a1af93953d93fa8c,6aa79aa4821b9a1b17d81158,76710782b580e6fa0c6673b2b7905faa6e3603c29e5be70db5cf4206e9b3fdd2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0193.png
5,m_king_clang,s_mon_king_clang,VFX,8,91ea2f4e3016441a8c59bfa0e6c40a5a,6aa79a5a5d0dc263f8402c05,399a86e00b39ea89c52d89c41bf2c614038e2083c13f78ff96d9b0edb7d60623,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0194.png
5,m_king_clang,s_mon_king_clang,VFX,9,8468c0496cc943d285681999bf8bea94,6aa79a37c91f1fc250f6e293,3dfa9c2b6d80be5a615085cf8e295d255722364f14b397b6608d009f0b743581,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0195.png
5,m_king_clang,s_mon_king_clang,VFX,10,3924a98c2d5d4afaac7ef22661a68cda,6aa79a747208d3e6c3f67c4f,5edd1721b0e4ea177dd841eb00a19624fd1cca2ff9646ce8e0aedb449761bd54,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0196.png
5,m_king_clang,s_mon_king_clang,VFX,11,10257691e8134f97ba17c74248f541a0,6aa79acdca0a2020a0d87533,e018d7b47d35ec6bd9950fbfd6f78744158d111d06cdec646b3ce132129245c1,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0197.png
5,m_ribbon_pig,s_mon_ribbon_pig,ICON,,a2dea40f86164551866400f7db4ac782,6aa79aa0821b9a1b17d81151,7ecdfb16a7f7424216b49173fc1489b96e0322facba123d8f542b1c1ba52825f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0198.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,0,4366010a86b442e49ec6fedb503bb8b0,6aa79a8ada112e195ba2c113,dec602698ec07766ec4b95d7500e3a8202e157f8398513233fb5971af44d1864,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0199.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,1,0b902ff118be41a2b2dc92bbb8803848,6aa79ab05c0e7e494b8d160b,a1e177931d924c437b9a9046a26e92158b19f3cbae24c4afa0cfe4d19786371b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0200.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,2,fb012a83346d4b1682458b36093a10c8,6aa79b544a5ad954719f3579,85d4743e15379976b491fe5c3679ef3bfff2096636f412c072817e48beb8447c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0201.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,3,4b0e73fcdf51411da9525e90175dff35,6aa79ae65c0e7e494b8d165b,f0ac36bbd7af1dc71f9fa6bcdd8adac5a773e7b92411f2e9bd48c7813f3c4504,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0202.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,4,fb6975ffc1d243caac830a3d4ad2cb79,6aa79a70c91f1fc250f6e2a7,c79c1d77e71b635098849585a1dfb49b0c045e5c2cd20d5be03341968840f1f2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0203.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,5,dfb5608af50b4c3fb4c5745c141abed9,6aa79a7cc91f1fc250f6e2ac,bb869f81d007f139d7fb03838788ce0193aedf15308914068cff4dfa76108b4d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0204.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,6,8bd5a440a3964582ac55a223152ab570,6aa79b06ff7ea1f2f92efa4e,805d33aa7cae9e95cda225a4a87b929cea613f569f808c50dd5ba680bc33003d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0205.png
5,m_ribbon_pig,s_mon_ribbon_pig,VFX,7,c33816c229044a73bb6fe3ee7c275fc2,6aa79b843d2793a4363db21f,17102867d9e6138988e784b6e8f1a819467bf531e4c6373f01aa34458ce77785,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0206.png
5,m_starfish,s_mon_starfish,ICON,,76e9165c2a64463c86c52f491fd066d6,6aa79b3f7208d3e6c3f67cc6,be206d5831fb86b3aac3c2cb88b806bbcf6b062a30d95121ce5ef7c277fc36a6,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0207.png
5,m_starfish,s_mon_starfish,VFX,0,6137c33ecb9341b3aea02271d7a69209,6aa79b0ad119b909e68b2839,501bc0a9ac29cdb45d5d601da733ef9771c8ed9f7b73f0b93e8c5e0cff858720,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0208.png
5,m_starfish,s_mon_starfish,VFX,1,37ab625d70034045962a86abf355cf12,6aa79ba6156a9b317386d6d1,2f2ab9ecb0ce00a30d98fab674de9fe79ea48880fa42b86cb8d3a7ff45c2e772,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0209.png
5,m_starfish,s_mon_starfish,VFX,2,e951ff9b459c423694739f9c924820d4,6aa79ae0ca0a2020a0d87559,a20087e55f6e11c0d5dbe74d96cbaeadb8899479891aa490b894cef2b4c66f0b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0210.png
5,m_starfish,s_mon_starfish,VFX,3,ae9e436c2dd34ff3b0102264c4364a15,6aa79b67430112b1e65f2e4a,8e025a6474166c9070ac16c4a8bb93e78cf20a962f92f48e12510f15b4a1b7b6,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0211.png
5,m_starfish,s_mon_starfish,VFX,4,594fa6ccccbe4eb39d84c03d22a8eb53,6aa79b8a3d2793a4363db229,4765cff1804845da5043335def4e75c79f199b9e0bfe001fca84e2959ac883bc,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0212.png
5,m_starfish,s_mon_starfish,VFX,5,3c6ba0d82faf4290a4b8abc430ab4a13,6aa79aa24d77c6b480adcd21,04bccb64f274a455c6242fd2f637fe13d3f0d28e3f3ba9cf02b9537ed3419a3f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0213.png
5,m_starfish,s_mon_starfish,VFX,6,8a5a8ae4f6a148579f0e912ebc297235,6aa79ad8ca0a2020a0d8754b,750688b9d33077fe0088fecbe411840b99961fdbe33e5d7eb0f42999e53820ec,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0214.png
5,m_starfish,s_mon_starfish,VFX,7,55cb6305fbde4b93a25574d492484566,6aa79ad57208d3e6c3f67c92,b00fd7faa4a0fe0cc921acb0de60fe4746a12f2a810a95cba38ce68b2ad426fa,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0215.png
7,m_copper_drake,s_mon_copper_drake,ICON,0,6f984a42ef9e4116ae0e2b1875f83339,6aa79b90d43d0c8ffe66a244,917389c723ae3d4e937ad0e3b8ac73934605afba168cf617b93ee78b4689378b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0216.png
7,m_drake,s_mon_drake,ICON,0,98506e84fbde4ce083f1cff8c431b80c,6aa79c049521f8039aa84b21,7491eca441b7b988474b0150e5a558f19551e405bf7df5dc240ef8a4344bc2e8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0217.png
7,m_drake,s_mon_drake,VFX,0,e95e9bab373643caaa44e7e9eafd6fed,6aa79b137208d3e6c3f67ca5,c57b5b63e20446ad6d5c2ebf56c5706c86a854497dda9d152093a7c48ff7bc09,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0218.png
7,m_drake,s_mon_drake,VFX,1,9f88c4d0660a49dc9b0fe489eee04b52,6aa79b3a430112b1e65f2e10,71830029f2e19459f1ee680713d0d71eae0a2da1f1c0f4bf239ab12f593e100b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0219.png
7,m_drake,s_mon_drake,VFX,2,bf1394f6400942f48d2028c28bfc0f87,6aa79b59430112b1e65f2e3a,94ecec8ce99f1ff2bb4b06cc98eade8e7f2a71b8def4762eefc2dda0d93a3fc2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0220.png
7,m_drake,s_mon_drake,VFX,3,e9d6283683584988a7c02b70ba75a314,6aa79b75cb73a580dcb77816,213cce55ba13cace18d2c13158a580bf2be1349fe0a1097236feeac105cad649,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0221.png
7,m_drake,s_mon_drake,VFX,4,fab8c492f5154aed8d7e5bbfa1323e1c,6aa79c4a4d77c6b480adce0f,13de808bca015cf6b670dde7dbd7128e2ae98cc00724412eb5010851ad1c42a8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0222.png
7,m_drake,s_mon_drake,VFX,5,8390104e3a674f1bb72371eb181310d5,6aa79c1e9521f8039aa84b2d,4468248234fc87ccd9de1dfa7ab9cb45d585fdec550fef4add0f74367d29885b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0223.png
7,m_drake,s_mon_drake,VFX,6,bdc5ee797df3437fb5302d3c3477a908,6aa7a47dd2156bd45f72d307,3301bab56f524dcd24a3b5b91f5d2ce223979f42fcbc07298423fe47a2433fb5,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0224.png
7,m_drake,s_mon_drake,VFX,7,ff3d76fe90474d3eb0556b16b4a962f2,6aa79ba34d77c6b480adcdca,aa88422927ac813f85131e6bb50e52750e4825012931c5b0877adeee03cc261a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0225.png
7,m_jr_balrog,s_mon_jr_balrog,ICON,0,a3f5f0d3d0934cbc9405cd604270ae77,6aa79b60430112b1e65f2e3f,f6980e795c28cba4abac3be129af240f1bee2820e073675e9646f16ff53a0629,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0226.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,0,0e20724107234998aec25d4db167b10e,6aa79bf09521f8039aa84b12,09c55fa0fce314031e2349d607e79ae50a39573258c668582bd65f5fe5c884e2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0227.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,1,ac3911733a2c460c95c6ede2bb384a3c,6aa79c40ca0a2020a0d875bd,6ddc208d87a1b910cd15fc71f88c05ff4ee6c52bff86bb066087e05707546db4,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0228.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,2,bc8c9a06f0f34a7e950f8b51fb1e6898,6aa79bdd156a9b317386d6fc,168d1c1c20490ded4316bd9f40188c9c890aa46038128a0ddd325563256b28a4,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0229.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,3,b07078fcef5442819d02d0966dae442b,6aa79bd3d43d0c8ffe66a272,0786133087eaf7ceb326cdc709eb2d79e4b11be0b64eb8e3b286a62217ba0aed,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0230.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,4,11bead92255d4008a03dbc5925fb88eb,6aa79c1e1e4672497c5b439a,ce3d4a21263817e0badacf33e198aab0d296c8f74f1051db4659fbf80a102f46,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0231.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,5,886e44ef41c447d1bc5ea7bd3033ad0b,6aa79be1941a9d6fddd879c6,fdee2d42235a4f980b0cf33b1b08e5b1d968a486aacb14186be1a35411a3866a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0232.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,6,275f0254e2e340768fc644120447fcc5,6aa79c1d9521f8039aa84b2c,c88b428b2cdbc2f2cdc6d926c7139ffb34f028ccb5eeaa7b2769ecae6a357e36,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0233.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,7,e76c0c4120fe4c6aa1ef89a07c853a22,6aa79bfedd028465bf663d88,7320753c02864bb162fc53ebfc4e40d08a76a0ba4d5ce3bf65ca68ac83d5a661,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0234.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,8,8a7e5c7f52464301811005d741574448,6aa79c3b9521f8039aa84b35,d4881bf5dd8154194ed753dd23f0aba7ec7b782289e0c0b4790cacc276ca2679,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0235.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,9,5effe21c29e648fe9bc0e088eacbb734,6aa79c1a1e4672497c5b4395,7083198ae73008db45fa87c3823d4973af7e76f72085c6b1e4ee9924551789e3,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0236.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,10,29e14411bf3140b789f97e7c44b72e4f,6aa79c4bdd028465bf663da4,8d6ff7d84a5fd5508ab38e3a56584b9e7bd53768f80e83c8de7c1227acb55d5e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0237.png
7,m_jr_balrog,s_mon_jr_balrog,VFX,11,776bdbc2256a4147b2dbad97e8bcf59f,6aa79fbc64283f7d054838d7,7a0472a575160e375ea70e3bf96dba00c0dc9fa3297a0dd7b8f96a454cefdfd0,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0238.png
7,m_tauromacis,s_mon_tauromacis,ICON,0,ee37ae932b544b19958aa2dac41ab1fd,6aa79c4d1e4672497c5b43a9,ce07d952031e086d4eca77aa8516e7345cf2eb5c6867264527550499686eed85,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0239.png
7,m_tauromacis,s_mon_tauromacis,VFX,0,dc4293d1e34940f6ae85e05a6b66ffa5,6aa7a4cfcb73a580dcb77933,f257792651b4e529df38a02597782ad31183a41889302a6b8af2e4e21b50991b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0240.png
7,m_tauromacis,s_mon_tauromacis,VFX,1,003082142d9c4e508d1ca2f11015a070,6aa7a4b25868471004e71952,c38d269e79b64039dcf0510184dd822d59289dab08d3eacbfdc7751d3223abad,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0241.png
7,m_tauromacis,s_mon_tauromacis,VFX,2,0125bf9d9793409fad770651d055a6ff,6aa7a4e1ff7ea1f2f92efbad,b004810ccd108bece5a8e5f51903fea9f6191f1223c370f13d51192741823130,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0242.png
7,m_tauromacis,s_mon_tauromacis,VFX,3,c318c11db59d40c6892bf7aba767743c,6aa79f82896a2707bf5ddae4,76dd2bfb3a1f4b4fe8c3243f4912197048b5512678e0203a682e25ca36bc8158,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0243.png
7,m_tauromacis,s_mon_tauromacis,VFX,4,766cb3e4c2af46458057be333ff71ef8,6aa79bd33d2793a4363db27b,8346e999c88eb945f9239c1bbba857d7f738997953d331175de3b24a0df36ab7,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0244.png
7,m_tauromacis,s_mon_tauromacis,VFX,5,07154d657d4249d9a5d20483e0e60716,6aa79fb564283f7d054838d5,2cbe355720862d4a0c95bb95cc7a3c24ceaa039081753fa65288923d967f9f0e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0245.png
7,m_tauromacis,s_mon_tauromacis,VFX,6,2afcacc46cef4fd2a913cec3b1cf5564,6aa7a4e3d2156bd45f72d332,02f9e8b9086dd203db8b5c4e0204c0b9a6c7e53ca891d51582aa5afe978e0ca5,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0246.png
7,m_tauromacis,s_mon_tauromacis,VFX,7,5bc2954bd0614fb2b2f2105493da228c,6aa7a01bcb73a580dcb778e6,df7d89ebd710da5af982f9cfff5ee2189676b193e5f2ddee1645568e6027fb45,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0247.png
7,m_wild_kargo,s_mon_wild_kargo,ICON,0,d5f918a66acc4c379a9831acc4f3b8e3,6aa79febda112e195ba2c1c2,1b7d025aa19c40870743942f4c69b1f88fdb3f05ea97ff98503fe8ec56be0486,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0248.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,0,f48da5e1ea1b408f9f23e370ed9f5bfe,6aa79fe44f1e366285e14acd,2e9a29e11e3780622b60569c39353e9a5283e6c4b30bb693561792d28a5cd322,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0249.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,1,1d9f0d465bd04d9b95926083b08ad774,6aa7a4cdca0a2020a0d8767b,06aa654af5ba583d56c7a282f502acd847586b9898b913d2eff9cb1fb0867448,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0250.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,2,55a5da1b79fe4b7aa8aee3c770b47482,6aa7a00264283f7d054838f8,3174f02bac70df39f3c750d7e74dfde13b8b7b8d9bb3d4a722a9065d4002e1c2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0251.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,3,2e0d40441ef5430ebe082b59847297bf,6aa7a0323c73239c553aa57a,543f8456a8f0c6d19a13d1854cfb180eab0be80520c193893cbcbae6f87d86dd,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0252.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,4,24cb7dd9cc3148679f1f40b9008fc183,6aa7a068da112e195ba2c206,af8a8d48c7744f2d0d676eb66a468b01cff5d74467a852efcc70af5202191912,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0253.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,5,716915dea2704bd0836a5420c6c3e94c,6aa7a1378b247671eef7b0a8,bf6d30d99d45a3bc40125624f2e4fc11574dac6e592a330bb653ded2e6be4392,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0254.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,6,57e1d4253d1e4643991a54f5dd6e51c7,6aa7a101821b9a1b17d811d7,cc960702fbdb206ccb60c3a533523e953828c324649e1aa60c77b4050ccc26c3,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0255.png
7,m_wild_kargo,s_mon_wild_kargo,VFX,7,6ecb7a65a9ea4f2bb19c77763001b835,6aa7a0faa77bc7d802864918,048e26852f5a88ff6049250dfb3f4f7a0f7bd104f6d5562fca1cbfcb67ca7918,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0256.png
7,m_zombie_mushroom,s_mon_zombie_mushroom,ICON,0,b34a7a467be446c1b66d28a20aa52a20,6aa7a10a076ca3015d78e39b,6b07c8e977d1b752cf8fc86bd29c67f6497b56ca2d50bb25200f4c56c48942a2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0257.png
8,m_eliza,s_mon_eliza,ICON,0,e5d3e3c8f9d347908af4142103476c75,6aa7a169d2156bd45f72d2ca,b9950c92302150621d61f50b69ab808a612ee91f4ac37bb0019a7bf62df2fb5d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0258.png
8,m_eliza,s_mon_eliza,VFX,0,dab56e9f13b04c2c96e37f2595343a30,6aa7a06d7208d3e6c3f67d40,efc084f3ff09159cab7a6264fb8c848275b6487a89e8206c747ed85ea1913ccd,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0259.png
8,m_eliza,s_mon_eliza,VFX,1,d0ac7b471a064edc9648228d0eee6359,6aa7a0b3a77bc7d8028648ff,4f23020172fa01c5c43bd2fc0a7f9ea5a0a4b30de0db75b08ebc60251f2de641,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0260.png
8,m_eliza,s_mon_eliza,VFX,2,51dbf7e99c13455ca96f089e64839933,6aa7a043da112e195ba2c1ef,b36767117fff3b60636939031c139214ef1da1378375df48412b99ee1caa068e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0261.png
8,m_eliza,s_mon_eliza,VFX,3,4b28965cfa8a4959bcb99303e13432d8,6aa7a0f69776e56500b51ab3,d8b127e7b759510ed3380d8168d50bd6396b6cecd01958a6d43794120c70dbab,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0262.png
8,m_eliza,s_mon_eliza,VFX,4,5fe7e5c299034d0585bc463b017bd687,6aa7a0e99776e56500b51aa5,ef349c69ff409bf7e24269a173501db22da134d329d9d5f0849302ea0928c6ec,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0263.png
8,m_eliza,s_mon_eliza,VFX,5,2e247d13632b4cb892f81988d4c58385,6aa7a1168b247671eef7b0a0,3fa54380a58a99e0011bfde41bf6a165f79a8540f4126ea5319e9a763f9f61d0,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0264.png
8,m_eliza,s_mon_eliza,VFX,6,6b7fedada3c048f6b22169546847a3e7,6aa7a1066e6e2b1b7bf10f55,88ebf40f360b8a256b862a15d60b03a33d33139456f8b0dfcafb29e05d4af877,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0265.png
8,m_eliza,s_mon_eliza,VFX,7,349987f4516f43f68a990e6cdd247a0b,6aa7a291ff7ea1f2f92efb4d,677263a4416d98db6ccf26115895edb23514490535d5264f4a28a95bd0a53de4,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0266.png
8,m_eliza,s_mon_eliza,VFX,8,150f2f1e1f594a2ca80136f816fec6b2,6aa7a256bd3304e6b2159cb1,ce9fa5ad897b41a7df0be4ee7c3ac2bb2ea4aeb38028f31fa70b30ffb6de86d0,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0267.png
8,m_eliza,s_mon_eliza,VFX,9,874114deab4942a99b3207b8a2a65842,6aa7a13e8b247671eef7b0ac,13787e0ef0ebcdd7040ad97635a653a7a214b7e9c0180b400d8ab4971978353d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0268.png
