area_id,monster_id,skill_id,effect_role,current_use,current_field_or_layer,current_resource,decision,generation_required,approved_reuse,required_file_set,future_target,frame_contract,runtime_use,direction_and_engine_motion,pivot,consolidation_strategy,targeting_range,impact_radius,impact_delay,evidence,unresolved
area_10,m_shark,s_mon_shark,PROJECTILE,true,projectile_ruid,209c4567073b424e8d445cea7efb80e3,NEW_ART,true,false,PROJECTILE/004_m_shark_s_mon_shark_PROJECTILE_F00.png..._PROJECTILE_F03.png,projectile_ruid,4|384x384 RGBA|0.08|0.32|non-loop complete playback within 0.35s entity lifetime,true,art direction-neutral/local form only; engine translates caster+h to target+h and applies ZRotation; no PROJECTILE FlipX or travel-direction alignment,"normalized (0.5,0.5); no autocrop/recenter",independent from CAST; do not merge,6.5,0.8,0.35,SkillTable.projectile_ruid; SkillEffect.mlua:149-194; SkillProjectile.mlua:39-81; GameBalance projectile_seconds=0.35,import must author AnimationClip non-loop at 0.08s/frame; Maker runtime not run
area_10,m_shark,s_mon_shark,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.5,0.8,0.35,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_10,m_shark,s_mon_shark,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.5,0.8,0.35,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_10,m_shark,s_mon_shark,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.5,0.8,0.35,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_10,m_pianus,s_mon_pianus,ICON,true,icon_ruid,thumbnail://207c5d6dcee243ad9a141397244ba9a9,NEW_ART,true,false,ICON/005_m_pianus_s_mon_pianus_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_10,m_pianus,s_mon_pianus,CAST_VFX,true,layer_ruids,"L1:3822f5bc47af488585cef2f0929ec811 animationclip/clip delay=0s duration=0.82s scale=1.2 offset=(0,0)wu drift=(0,0)wu/s; L2:306a9aafa3fb43498f1b783b85512305 animationclip/clip delay=0.25s duration=0.95s scale=1.35 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/005_m_pianus_s_mon_pianus_CAST_F00.png..._CAST_F11.png,layer_ruids,12|512x512 RGBA|0.08|0.96|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_10,m_pianus,s_mon_pianus,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_10,m_pianus,s_mon_pianus,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_10,m_pianus,s_mon_pianus,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_10,m_pianus,s_mon_pianus,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_ratz,s_mon_ratz,ICON,true,icon_ruid,thumbnail://383e34f2a8584a96a01b80a8fadbb813,NEW_ART,true,false,ICON/001_m_ratz_s_mon_ratz_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_11,m_ratz,s_mon_ratz,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_ratz,s_mon_ratz,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_ratz,s_mon_ratz,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_11,m_ratz,s_mon_ratz,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_11,m_ratz,s_mon_ratz,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/001_m_ratz_s_mon_ratz_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_11,m_drumming_bunny,s_mon_drumming_bunny,ICON,true,icon_ruid,thumbnail://20283346c1db42b593fdddb218ea769a,NEW_ART,true,false,ICON/002_m_drumming_bunny_s_mon_drumming_bunny_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_11,m_drumming_bunny,s_mon_drumming_bunny,CAST_VFX,true,layer_ruids,"L1:91c5d5dd661e4e079271b4446f7eb262 animationclip/clip delay=0s duration=0.75s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/002_m_drumming_bunny_s_mon_drumming_bunny_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",ONE_TO_ONE_PRIMARY_CLIP,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_11,m_drumming_bunny,s_mon_drumming_bunny,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_drumming_bunny,s_mon_drumming_bunny,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_11,m_drumming_bunny,s_mon_drumming_bunny,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_11,m_drumming_bunny,s_mon_drumming_bunny,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_bloctopus,s_mon_bloctopus,ICON,true,icon_ruid,thumbnail://826410e1bd4e4a12a612ab642c19c705,NEW_ART,true,false,ICON/003_m_bloctopus_s_mon_bloctopus_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_11,m_bloctopus,s_mon_bloctopus,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_bloctopus,s_mon_bloctopus,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_bloctopus,s_mon_bloctopus,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_11,m_bloctopus,s_mon_bloctopus,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_11,m_bloctopus,s_mon_bloctopus,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/003_m_bloctopus_s_mon_bloctopus_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_11,m_king_bloctopus,s_mon_king_bloctopus,ICON,true,icon_ruid,thumbnail://cb5eb9faaf68477292af0b710e383c9d,NEW_ART,true,false,ICON/004_m_king_bloctopus_s_mon_king_bloctopus_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.8,0.8,0.35,SkillTable.icon_ruid,none
area_11,m_king_bloctopus,s_mon_king_bloctopus,CAST_VFX,true,layer_ruids,"L1:e53471f0f7114343907be7beb520751f animationclip/clip delay=0.22s duration=0.65s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/004_m_king_bloctopus_s_mon_king_bloctopus_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",ONE_TO_ONE_PRIMARY_CLIP,6.8,0.8,0.35,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_11,m_king_bloctopus,s_mon_king_bloctopus,PROJECTILE,true,projectile_ruid,a2da67e687994755a8943c2bcf871902,NEW_ART,true,false,PROJECTILE/004_m_king_bloctopus_s_mon_king_bloctopus_PROJECTILE_F00.png..._PROJECTILE_F03.png,projectile_ruid,4|384x384 RGBA|0.08|0.32|non-loop complete playback within 0.35s entity lifetime,true,art direction-neutral/local form only; engine translates caster+h to target+h and applies ZRotation; no PROJECTILE FlipX or travel-direction alignment,"normalized (0.5,0.5); no autocrop/recenter",independent from CAST; do not merge,6.8,0.8,0.35,SkillTable.projectile_ruid; SkillEffect.mlua:149-194; SkillProjectile.mlua:39-81; GameBalance projectile_seconds=0.35,import must author AnimationClip non-loop at 0.08s/frame; Maker runtime not run
area_11,m_king_bloctopus,s_mon_king_bloctopus,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.8,0.8,0.35,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_11,m_king_bloctopus,s_mon_king_bloctopus,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.8,0.8,0.35,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_11,m_king_bloctopus,s_mon_king_bloctopus,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,6.8,0.8,0.35,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_rombot,s_mon_rombot,ICON,true,icon_ruid,thumbnail://b41def4288404055b3b8850daa99cfbf,NEW_ART,true,false,ICON/005_m_rombot_s_mon_rombot_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_11,m_rombot,s_mon_rombot,CAST_VFX,true,layer_ruids,"L1:91c5d5dd661e4e079271b4446f7eb262 animationclip/clip delay=0s duration=0.72s scale=1.1 offset=(0,0)wu drift=(0,0)wu/s; L2:06bbe7d534094761b54b147f3a79ca38 animationclip/clip delay=0.18s duration=0.8s scale=0.8 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/005_m_rombot_s_mon_rombot_CAST_F00.png..._CAST_F11.png,layer_ruids,12|512x512 RGBA|0.08|0.96|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",COMPOSITE_BAKED_ONE_CLIP: preserve L1..Ln relative delay/offset/drift rhythm inside one accepted local-canvas clip; final layer metadata becomes one primary layer after approval,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_11,m_rombot,s_mon_rombot,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_11,m_rombot,s_mon_rombot,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_11,m_rombot,s_mon_rombot,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_11,m_rombot,s_mon_rombot,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_brown_teddy,s_mon_brown_teddy,ICON,true,icon_ruid,thumbnail://46fd51a318b64738a36beeb3db02a970,NEW_ART,true,false,ICON/001_m_brown_teddy_s_mon_brown_teddy_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_12,m_brown_teddy,s_mon_brown_teddy,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_brown_teddy,s_mon_brown_teddy,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_brown_teddy,s_mon_brown_teddy,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_12,m_brown_teddy,s_mon_brown_teddy,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_12,m_brown_teddy,s_mon_brown_teddy,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/001_m_brown_teddy_s_mon_brown_teddy_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_12,m_toy_trojan,s_mon_toy_trojan,ICON,true,icon_ruid,thumbnail://f9a2d6e8feaf4c90a3e00d022932fdaa,NEW_ART,true,false,ICON/002_m_toy_trojan_s_mon_toy_trojan_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_12,m_toy_trojan,s_mon_toy_trojan,CAST_VFX,true,layer_ruids,"L1:fc4857ea48be477c9546c775e0f31d49 animationclip/clip delay=0s duration=0.7s scale=0.72 offset=(0,0)wu drift=(1.0,0)wu/s",NEW_ART,true,false,CAST/002_m_toy_trojan_s_mon_toy_trojan_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",ONE_TO_ONE_PRIMARY_CLIP,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_12,m_toy_trojan,s_mon_toy_trojan,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_toy_trojan,s_mon_toy_trojan,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_12,m_toy_trojan,s_mon_toy_trojan,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_12,m_toy_trojan,s_mon_toy_trojan,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_master_robo,s_mon_master_robo,ICON,true,icon_ruid,thumbnail://f5d65e28cb0e4990bf5727015f22e0f1,NEW_ART,true,false,ICON/003_m_master_robo_s_mon_master_robo_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_12,m_master_robo,s_mon_master_robo,CAST_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_master_robo,s_mon_master_robo,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_master_robo,s_mon_master_robo,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_12,m_master_robo,s_mon_master_robo,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_12,m_master_robo,s_mon_master_robo,REFERENCE_VFX,input_reference_only,reference source; not runtime field,INPUT design reference,NEW_ART,true,false,REFERENCE/003_m_master_robo_s_mon_master_robo_REFERENCE_F00.png..._REFERENCE_F05.png,none,6|256x256 RGBA|0.10|0.6000000000000001|preview-only non-loop,false,preview only; no engine motion/FlipX contract,"normalized (0.5,0.5); no autocrop/recenter",preview/reference only; never auto-import as CAST,n/a,n/a,n/a,passive execution has no PlayCast; V2.2 REFERENCE_VFX scope,none
area_12,m_chronos,s_mon_chronos,ICON,true,icon_ruid,thumbnail://1356c7ad27254459aaf789b51a75875c,NEW_ART,true,false,ICON/004_m_chronos_s_mon_chronos_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
area_12,m_chronos,s_mon_chronos,CAST_VFX,true,layer_ruids,"L1:e5558e07445143b6999f20246768a3fe animationclip/clip delay=0.12s duration=0.8s scale=0.9 offset=(0,0)wu drift=(0,0)wu/s",NEW_ART,true,false,CAST/004_m_chronos_s_mon_chronos_CAST_F00.png..._CAST_F07.png,layer_ruids,8|384x384 RGBA|0.10|0.8|non-loop one-shot,true,SkillEffect applies FlipX for directional attacks; delayed layer samples caster position at SpawnLayer execution; map entity then applies drift,"normalized (0.5,0.5); no autocrop/recenter",ONE_TO_ONE_PRIMARY_CLIP,n/a,n/a,n/a,SkillTable layer/effect fields; SkillEffect.PlayCast/SpawnLayer,none
area_12,m_chronos,s_mon_chronos,PROJECTILE,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_chronos,s_mon_chronos,HIT_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,PlayerAttack.ResolveThrowHit; MonsterAttack.ResolveThrowHit; SkillEffect has no hit asset argument,none; no dedicated hit/impact visual field or Spawn call in current common projectile path
area_12,m_chronos,s_mon_chronos,PERSISTENT_BUFF_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,MonsterAttack defense branch + SkillEffect.PlayCast; no persistent visual entity field,none; defense mechanics may persist but current visual is one-shot CAST only
area_12,m_chronos,s_mon_chronos,REFERENCE_VFX,false,none,,NO_RUNTIME_ROLE,false,false,none,none,0|n/a|n/a|n/a|n/a,false,n/a,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable visual fields + PlayerAttack/MonsterAttack/SkillEffect code,none
area_12,m_timer,s_mon_timer,ICON,true,icon_ruid,thumbnail://cbdd230e5cd34b7b9eeb1cd206d19f34,NEW_ART,true,false,ICON/005_m_timer_s_mon_timer_ICON.png,icon_ruid,1|256x256 RGBA|static|static|static,ui,none,"normalized (0.5,0.5); no autocrop/recenter",n/a,n/a,n/a,n/a,SkillTable.icon_ruid,none
