id,name,source,scaling_stat,coefficient,slot_type,effect_type,is_key_skill,cooldown,skill_kind,target_mode,max_targets,effect_value,duration,range,dash_distance,tier,icon_ruid,icon_ratio,effect_ruid,effect_style,sfx_ruid,projectile_ruid,passive_stat,passive_value,description,layer_ruids,layer_types,layer_styles,layer_delays,layer_durations,layer_scales,layer_offsets_x,layer_offsets_y,layer_drifts_x,layer_drifts_y
s_mon_mateon,마티안 광선탄,monster,INT,5.3,monster,damage,false,8,attack,single,1,0,0,7.4,0,0,47b4f8ecab4b441b85c73439b4d1be16,1,,,,22db356cc60940089b7f5d592c7d5813,,,마티안의 소형 광선총을 흉내 내 압축 광선탄과 착탄 파동을 한 대상에게 연달아 쏜다,"e431498897024d748fe9c160252d6972,07e95606534a4eccbda918e23fdb2966,0dc32fe2089b4fe8a7bacd13686aa17f,752448ca763345d2b9908222dc51268c,bc26f1195e624908a2c01d85a229b837,cc9d2e4a475e4d61a9e327f7e878bc8c,818b2defe6d344e0835c60527849d7fc,45d358b9de314c6e8635d0ed638b5349",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_plateon,외계 장갑 조종,monster,STR,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,dd74478929864e17b78a7d3bc76de4ff,1,,,,,STR,,장갑차를 조종하는 플라티안의 단단한 자세를 익혀 보유 수만큼 STR을 높인다,,,,,,,,,,
s_mon_mecateon,기계화 레이저,monster,INT,5.45,monster,damage,false,9,attack,area,4,0,0,6,0,0,47b01cd290b74eb3a7988c0c0653a31f,1,,,,,,,메카티안의 강화 장갑이 목표를 포착해 네 대상 위에 기계화 레이저를 차례로 떨어뜨린다,"4d5291249948484aa68379dcd7b98177,c0161f8df4164a6bb9a56976c629d03e,ddc70dc0967946c887dc18268c5d4bdb,cf9f486c810440979f6a88080f7ce62d,41df8ac26739463ba84a3d9282875540,50236bf5a83446d0bda06caf46d1b894,beacfcbdcc1a413a8505cf3e3699c11b,aea818f1c45147faaea220341f462e79",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_chief_gray,원로의 정신연산,monster,INT,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,6ff2992ccac0405aa62c04dc2beb4586,1,,,,,INT,,그레이들의 지휘를 맡은 원로의 정신 연산을 익혀 보유 수만큼 INT를 높인다,,,,,,,,,,
s_mon_zeno,제노의 중력장,monster,INT,5.7,monster,damage,true,12,attack,area,0,0,0,7.2,0,0,c3ae85cfe5e847149f0a10ffb6290ce0,1,,,,,,,제노가 격납고의 외계 동력을 폭주시켜 주변을 짓누르는 거대한 중력장을 전개한다,"fe53821ff39349428228001b254a8493,9968f6b6a06c47d3bed6a23caa6f031b,ea909c7ce8534afcb9448da6066678c9,97283388a7fd40178f886064120faa5f,c9b92309f9294e9fa9ff45579b251771,3ddd9ff5ba184eba9d2c28ff41e2743d,f9ef5f461de94f269b54849af760a096,41adf9fa23d648b69a3c15f89af74255,bcdb10fcb0754ddf936a0771d57c20ab,2c4ad51aa5a54940b86d4e528785cc75,6ba747eac39d4906a38948549e93ab92,f8ab88313d7b4159a3289aeb12cebafe",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_official_knight_c,기사단 뇌전 연각,monster,ATK,5.85,monster,damage,false,9,attack,area,4,0,0,5.9,0,0,99a9861ca1df4c0fb4ee2e68fc27f28e,1,,,,,,,정식기사 C가 사용하던 스트라이커 계열의 돌진과 연속 발차기를 뇌전 충격으로 이어 네 대상을 휩쓴다,"8dfad88ad54d487583fa1ae0185226c9,55c3e79ecc814df99953306accdfca70,df256b2b5b774db88ca0c445358917a2,fe476aa68c2949c5b7259258bb6c61f1,b124cbcb19d34c749442b8d8c9a18d08,dbe408ea694a4c9b9c78381039f53af9,382f5cb0205741b9bc9957c3bc473e99,ea4a0db1ae444986b3a57f744adee43e",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_official_knight_d,기사단의 바람 조준,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,831ae4aa15ea4a1e9a2d6738eeeef4e7,1,,,,,DEX,,정식기사 D가 활시위를 당기기 전 읽던 바람의 방향을 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_advanced_knight_a,그림자 기사의 민첩,monster,LUK,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,bfe18a5704564e4c82fb3010814e09ad,1,,,,,LUK,,나이트워커의 어둠에 지배된 상급기사 A의 재빠른 몸놀림을 익혀 보유 수만큼 LUK을 높인다,,,,,,,,,,
s_mon_advanced_knight_b,상급기사의 이프리트 화염,monster,INT,6.05,monster,damage,false,10,attack,area,4,0,0,6.2,0,0,fec9ff232a244756924d013616d622be,1,,,,,,,상급기사 B가 지휘하던 이프리트의 불길을 불러 네 대상을 태우고 폭발시킨다,"7fc9154df1fa4b149be85c9bf48d775f,75bacb76af9c41cdaaabdbae2f6bd096,d05a74190d6a444faada79275037fa29,836479bd22134f2380cd1e0054f0943d,a84cfb6aac554c6cb8c8dba74fc6ac60,6a326f4b0bac410a84d10791ece2fca9,c53648aaf4b0460eb4039cb395be847d,5e53f265c0ec4f82aa9933dd565c9966",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_cygnus,타락한 여제의 정원,monster,INT,6.35,monster,damage,true,12,attack,area,0,0,0,7.4,0,0,3812cbb00f9f4694a1d57b088839c695,1,,,,,,,검은 마법사의 힘에 사로잡힌 미래의 시그너스가 어두운 정원의 문양을 펼친 뒤 범위 전체를 붕괴시킨다,"3fd71a1781a04a8792be7728f7c56688,3736d072352d4305b11600cd127af686,2a4569292a924a298902b744f7f4df7c,3abc6ff636154646b193dc776b5ca1aa,9e874546a93b492195b5403c028532e4,e0e8c801e9d345739015f19afe2a50ab,7ca25326699a48088315a64de8a8007e,6cb205e939014ed48571dc4d822365a6,87eb23df67184315a86e5289981fbb41,59edd5e11b3c4f5081e546ea900e6f9a,e32283ac76dd4cd2bdd2c8913490d679,4d66ce64d7ef4358b81eb4c5e5ba3211",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_mutant_dark_stump,뒤틀린 고목의 껍질,monster,STR,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,6b6ca190b6eb45da871b072757415946,1,,,,,STR,,황혼의 힘으로 부풀어 오른 변형된 다크 스텀프의 질긴 껍질을 익혀 보유 수만큼 STR을 높인다,,,,,,,,,,
s_mon_mutant_iron_hog,황야의 철갑 돌진,monster,ATK,6.15,monster,damage,false,8,attack,single,1,0,0,0,6.8,0,bbf9a5dd73b14d3f944d71987ddfb052,1,,,,,,,변형된 아이언호그처럼 황야의 흙먼지를 가르며 한 대상에게 철갑 몸통을 내리꽂는다,"ec2de6f4839e4448b73aa0207be696b1,1dad6777cad6435e90a204a9535dbd3d,9ed49a7d2ef54ab98dc81b41854b8c3b,bf87b7e1ade947dfbfd455dda30d35f9,a785c46da34d4cc6a835e8491bc513e2,749c09bc77024f9fb069bc0653b04dcf,a45f0e3cc97f45e28f295b920b24c3ff,d6a9f44fd2634097b8d3940490a9fc8c",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_mutant_stone_mask,발굴지의 석면,monster,DEF,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,bac675f8cdd64432b196b98ca24f037c,1,,,,,DEF,,검은 마법사의 악몽 속에서 더 단단해진 스톤마스크의 돌 얼굴을 익혀 보유 수만큼 방어력을 높인다,,,,,,,,,,
s_mon_ancient_dark_golem,고대 암흑 지진,monster,ATK,6.45,monster,damage,false,10,attack,area,5,0,0,6.4,0,0,8e2cd13877c84117a96b101b44a85415,1,,,,,,,에인션트 다크골렘이 땅속의 오래된 암석층을 갈라 놓은 뒤 다섯 대상 아래에서 지진을 터뜨린다,"055a53fd94b5465695a6ef3c30fc3f13,6c9c10dcec0e482db526445b61b1b8fa,44229b12ee9c4c5f80c49f43f86b68f0,86b7f4d5f7794dcd9237001c5aef47d7,4a486eb50a384354b5f501312a5dcc6a,e1fd86c0d9e348b8862f50faf74b3906,5dd401e84f59445ba62175d6e080c0d7,a1d442e5a6cc4f88929889a23853c4e0",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_mutant_stumpy,검은 뿌리의 묘지,monster,ATK,6.7,monster,damage,true,12,attack,area,0,0,0,7.6,0,0,120e51c8415b4b70ae736cbd9186d17a,1,,,,,,,페리온의 수호목이었던 스텀피의 뒤틀린 뿌리를 칼바람의 묘지 전역에 솟구치게 한다,"6f361fde8ea048168e18a5590768c6a5,16e4c46d22cd4a319a3a1964b9eb4506,283bb9cfd3cc41bb8193cd135c77f7fc,8dcc8e6986f14177ab3cffc23915c2f1,a61436a20b924ab9848a7c5bf1bbaf60,febe838079a648caab4f5de9c607362d,ca5f0ae164c04f9f8d3b1b61366c4592,f59db907d1464e259330ca39621875ab,87cc7599a6a24d9ca380c4d18a6eb499,ccb97588a21b45f69efdd8505ba81252,e5df6e2dba2e4b3bae82c2701987dca4,9c22525d006a435b951f9cd771f70a93",sprite_sequence,sequence,0,1.2,1,0,0,0,0
